GeneSymbol	P	z.score
NRN1	0.861662164487462	0.174258688203482
SPATA20	0.861761486577227	0.174132303382188
BBX	0.861815700426946	-0.17406331881729
MR1	0.861928789926329	-0.173919420432832
GIGYF1	0.861966856725816	-0.1738709839348
TAF11	0.862037799587076	-0.173780716763019
SIGLEC10	0.862056471608706	0.173756958856262
WAPL	0.862133377373512	-0.173659106533455
RAB3A	0.862159930811947	-0.173625321212763
CCPG1	0.862177954996464	0.173602388218335
DDI2	0.862232186059419	0.173533388106853
SPEG	0.862256822792148	-0.173502042187921
LTBP3	0.862583172831533	-0.173086835106725
COL23A1	0.862673398743742	0.172972048178947
CHP1	0.862772350782519	-0.172846162345988
CPT1A	0.862790219967763	0.172823429632256
TRANK1	0.862826512469671	-0.172777259528065
RBM24	0.862909242424076	-0.172672014630175
MCC	0.863039545291865	0.172506253736341
PTGDR2	0.863135618509631	0.172384040103353
SORBS2	0.863175471928162	0.172333343784647
MRPL39	0.86320814877961	-0.1722917768886
LRRC8E	0.863222932236052	0.172272971551676
HNRNPA0	0.86322869055697	0.172265646680008
FOXF1	0.863248116473298	0.172240936012864
HEPH	0.863278274530478	-0.17220257377284
GATA5	0.863356382096077	0.172103219042004
NOMO1	0.863362782712354	0.172095077377122
ANAPC11	0.863392307126205	0.172057522096838
FBLN2	0.863404048239863	-0.172042587377886
OR5AP2	0.863413617624012	0.172030415131393
CNGA1	0.863435529621998	0.172002543189183
YEATS4	0.863515226477594	0.17190117034914
EIF2S2	0.863555064840548	-0.171850497393687
MYO18A	0.863657080681375	-0.171720738948759
FEZ2	0.863682396512163	-0.17168853907548
ALKBH3	0.863878288732124	0.171439384606499
ST6GALNAC3	0.863893159023477	-0.17142047158191
OMP	0.864105563306391	-0.171150328391502
TMEM86A	0.864173332470214	0.171064139829597
TAS2R43	0.86418895122521	0.171044276137269
SEM1	0.864258790587862	-0.170955456335702
PPP4C	0.864502589125932	-0.17064541055348
NAGK	0.864608685452064	0.170510489854555
ZMIZ2	0.864668607729244	0.17043428919541
FAM96B	0.864760619097197	-0.170317284104996
MFSD5	0.864776454876038	0.170297146972672
PSMD6	0.864914078810658	-0.170122144190936
EMILIN3	0.864981782117822	-0.170036054486112
TRPC4	0.865011194558264	0.169998654810449
LY86	0.865289951911667	-0.169644209975731
TFPT	0.865311675693971	-0.169616588703525
SYT9	0.86534581718762	0.16957317886836
ADIPOR2	0.865372615254037	-0.169539106193758
TNKS2	0.865404997209406	0.169497934089263
MARCH3	0.865450147308131	0.169440528381923
MED12	0.865453100266489	-0.169436773887699
ZNF404	0.865460400545286	0.169427492068934
FGF9	0.865478053934126	0.169405047019917
HPS4	0.865500566575648	0.169376423894843
ZNF41	0.865570302790578	0.169287760439862
CCDC13	0.865675331750427	-0.16915422787949
PAK2	0.865693965043951	0.169130538048581
TMX2-CTNND1	0.865697874364603	0.169125567863324
SLC1A2	0.865863326359751	-0.168915221316294
UBA1	0.865891900718417	0.16887889420877
FAM13A	0.865893256020255	-0.168877171194163
YME1L1	0.865928863726458	0.168831902787664
SLAMF9	0.865945823717667	0.168810341515495
PLEKHG4B	0.866036162833028	0.168695494531926
STAM	0.866100727311558	-0.168613415884122
SLC25A2	0.866116715913505	-0.168593090288271
ADAMTS15	0.866135977236004	-0.168568604321386
MRPL37	0.866142188720289	0.168560707990103
STOML2	0.866528312458784	-0.168069869926127
FYN	0.866539593474089	-0.168055530179881
PTPRCAP	0.866601999586279	-0.167976203918319
HBEGF	0.866610898179431	0.167964892738552
SPRR2B	0.866662199071646	-0.16789968356722
KRT72	0.866667470326135	-0.167892983253696
YY1	0.866748694970234	-0.167789739223193
FAM45A	0.866866601063905	0.167639872861803
DHX8	0.866917238312329	-0.167575510761044
ISG20L2	0.866990863642078	-0.16748193106757
KRTAP4-3	0.867011787389704	0.167455336712221
OR7E12P	0.867094837392403	0.16734978024649
BRINP3	0.867100997705993	0.167341950568721
GRIP1	0.867183750443061	-0.167236773919666
MYOG	0.867611950657376	0.16669257173419
PRKAG2	0.867728555764366	0.166544386172371
IL4R	0.867747206985449	-0.166520683933452
HAVCR1	0.867773296962687	0.166487528573609
YIPF2	0.867892969511308	-0.166335450048973
FLJ44635	0.867900936412806	-0.166325325937047
ARSI	0.867937375301508	-0.166279020650519
PC	0.867946081626619	0.166267957004776
TAF8	0.86799582970717	0.166204739546882
LPO	0.868042859356545	0.166144977150797
SPATA6	0.86806600135389	-0.16611556993674
SNORD68	0.86811112755431	-0.166058227164878
HSP90AA1	0.86821699269308	-0.165923704343266
GALNT7	0.868241884351232	-0.165892074951736
MAP4K1	0.868298618202442	0.165819984866566
MYLK3	0.868388606906192	0.165705640556902
CHERP	0.868484512344747	-0.165583780522238
TRIM55	0.86860014764038	-0.165436854468959
SLC22A11	0.868642309845552	0.165383284115604
BAZ1B	0.868649345626508	0.165374344656154
EIF4EBP1	0.868699392740961	0.165310756623733
CLASRP	0.86873605252811	-0.165264178463697
ATXN7	0.86874552742597	-0.165252140173096
MRPS7	0.868764403629328	0.165228157165729
INTS5	0.868780124275422	0.165208183498632
NFKB1	0.868793770796703	0.165190845137895
FAM47B	0.868817103908263	-0.165161199755962
IL9R	0.868831876570431	0.16514243074352
IGFBP7	0.868843821790237	-0.165127254105201
ITGA6	0.868990505294933	-0.164940892907607
TSPY8	0.869070259748427	-0.164839567384988
TNFAIP8L1	0.869316818229836	0.164526333293815
ZNF195	0.869322994141177	-0.1645184874682
SNORA67	0.869356982563627	-0.16447530904455
TMEM94	0.869535096650734	-0.164249040374046
SLC16A10	0.869561629174098	0.164215335288388
SMCHD1	0.869646001462155	-0.164108155799044
C2orf16	0.869660570266495	-0.16408964900091
C1orf122	0.869722623580785	0.164010823109326
ARMCX1	0.869791439746363	0.163923407606696
PLAC1	0.869923895092899	0.163755156324329
ADAM20	0.870025644972379	0.16362591178176
CCDC60	0.870079082826561	-0.163558035144861
GZMH	0.870106597554883	0.163523086295459
EDEM3	0.870141971447919	-0.163478155130888
WDFY1	0.87014403612001	0.163475532638623
PCYOX1L	0.870184254552638	-0.163424448465989
SNHG4	0.870266470959922	-0.163320021129933
PLAGL1	0.870279073135273	-0.16330401460886
IGHMBP2	0.870348737388128	-0.163215532042314
SGPP2	0.870429860421429	0.16311249696025
NDUFC1	0.870472156591534	0.163058776907374
OR10S1	0.870493993844773	0.163031041757719
XPNPEP1	0.870518184357903	-0.163000317916334
TBC1D9B	0.870577910752341	0.162924461388563
MTIF2	0.870595996394464	0.162901491594705
NBPF11	0.870639398469983	0.162846368841525
FAM27B	0.87066805016581	0.162809980061265
OCLM	0.870763142100971	-0.162689211109477
KLF7	0.870810847009225	0.162628625669145
SUCLG1	0.870883204662056	-0.162536732275599
SNRPG	0.870937506483769	0.162467770483115
CIZ1	0.871089679677532	-0.162274518905059
C9orf57	0.871144570822369	-0.162204811660842
MRPL46	0.871180917859274	0.162158654343918
CSRP1	0.87125265595871	0.162067554721306
KIF16B	0.87129358256927	0.162015582957666
SIRPG	0.8714046575463	-0.161874533598175
SNRPD2	0.871472907738384	-0.161787867197766
PTPA	0.871540954136233	-0.161701460791909
DMRTC1	0.87158706688994	-0.16164290676499
PRKG1	0.871633916228508	0.161583417989329
TASP1	0.871686249201366	-0.161516966831189
UTP14A	0.871718619393151	-0.161475864292362
DNALI1	0.871733104932284	-0.161457471149113
FASN	0.871760209412588	0.161423055138839
TRMU	0.871806823409035	0.161363867298185
C20orf144	0.871922378603443	-0.161217144224646
CYP1A1	0.871953411313857	-0.161177741873693
SPICE1	0.87205416924729	-0.16104981086561
F8A2	0.872068492172853	0.161031625451526
SPTLC2	0.872151667648399	0.160926020951614
COL13A1	0.872174062554505	-0.160897587361862
ARPC5L	0.872175303090284	-0.160896012325105
LSP1	0.872188572990081	0.160879164323379
RAB1B	0.872239908577431	0.160813987014471
UBE2Q1	0.872246813250651	0.160805220671928
HSPA1A	0.872360622697108	-0.16066072718614
ELOC	0.872365337070997	-0.160654741847479
TTC17	0.872423815222004	-0.160580498842792
TNNI2	0.872620001331441	0.160331430292714
AP1S2	0.872744229528631	0.160173721228181
ABCD4	0.872952729736213	-0.159909036870272
WDR18	0.873043832716799	-0.159793388062497
GOLGA1	0.873045130276953	0.159791740916847
GNAT2	0.873127817383682	0.159686777345092
NT5C1B	0.873150479443597	0.159658010280385
RNF208	0.873294888037315	0.159474702096198
SIRT3	0.873304370447262	0.159462665580777
BAALC	0.873437395020476	-0.159293813015807
GPN2	0.873604299198172	0.159081962352572
FBXW7	0.873615576727945	-0.159067648096343
RNF146	0.873629616231261	0.159049828189124
GOLT1A	0.873645669790707	0.159029451964664
PPM1J	0.873683513851686	0.158981418076025
CDY2A	0.873730258412922	0.158922087659875
C6orf163	0.87395613999651	0.158635395910109
KCNAB1	0.873979834194696	0.158605323691437
DIS3L2	0.874049056668649	-0.158517468686084
PPP1CA	0.874079360074137	-0.158479008933883
PUM3	0.87409190929546	0.158463082081619
PCBP1	0.874126399143531	-0.158419309475926
ADNP2	0.8741459441975	0.15839450411026
LTB	0.874204585425682	-0.158320080899132
TMEM187	0.874640079810909	0.157767410289566
CDH1	0.874665898312287	0.15773464645217
CPE	0.874945426572435	0.157379934199563
ZNF385D	0.874953860321564	-0.157369232354718
CCNB2	0.875098794462671	0.157185323760229
FANCG	0.875314547102633	-0.156911562605398
HIST1H2BH	0.875509764680759	0.156663867823326
PNLIPRP2	0.87560208723897	0.156546731024123
TNRC6C	0.875659576955864	-0.156473790441073
SPECC1L	0.875862369515656	-0.156216502245195
TSC22D2	0.876049605925233	-0.155978959723423
KDELR2	0.876117304244771	-0.155893074591246
FASTKD2	0.87614580486688	0.155856917764516
ESYT1	0.876171734120117	0.15582402323793
MED13L	0.876212763883519	0.155771972154981
LOC390705	0.876518699558301	0.155383870046861
SLC24A1	0.876530708011307	0.155368636910761
SENP3-EIF4A1	0.876933836116302	-0.154857275926598
SLC46A2	0.877016302039204	0.154752674332074
BRIX1	0.877034005125582	0.154730219567853
FBXO27	0.877087026266572	0.154662967511788
RGS18	0.877110821577122	-0.15463278574899
POMC	0.877160589956653	0.154569660429104
CCDC137	0.877280809721189	-0.154417178376557
PXN	0.877333868628654	0.154349881673415
NDUFA9	0.87740006492435	-0.154265923283124
ABCC10	0.877463109076297	-0.154185963845274
TCP11L2	0.877494571943671	-0.154146059589897
ANAPC2	0.877507713721568	0.15412939198715
TANK	0.877881701277913	-0.153655084747151
MGRN1	0.877929567528912	-0.15359438118893
GAGE8	0.877942308049236	-0.153578223868572
SCEL	0.878053659374566	-0.153437011637474
TUSC1	0.87806159439067	-0.153426948817685
TSPAN15	0.878099941873995	-0.153378318534942
ITGB4	0.878107347447322	-0.153368927214029
PMEL	0.878148646758018	0.153316554058527
PKDREJ	0.878354020637422	0.153056118227142
FKBP15	0.878436940882337	-0.152950969516866
ZNF667	0.878506660222963	0.152862561791609
BRPF1	0.878520556041548	-0.152844941318673
JUND	0.878530139365755	0.152832789294698
RNF180	0.878602708209672	-0.152740769939677
DHX33	0.878681116304156	0.152641347702693
CAMK1D	0.878746757947907	0.152558114611476
TFRC	0.878864799580952	-0.152408441402113
HAPLN2	0.878883844241921	0.152384293669758
LMAN2	0.878919529271127	-0.152339046974121
IL19	0.879108606192492	0.152099312820067
SLFNL1	0.87918691447345	0.152000026851178
LRRC58	0.879191223210802	0.151994563907144
DDRGK1	0.879395739853961	0.151735267408719
BAIAP2L2	0.879418107845661	-0.151706908761734
PTGIR	0.879517687135225	0.151580661361096
TRAP1	0.879524652842532	0.151571830273431
IZUMO4	0.87956350479189	0.151522574189969
RGL4	0.879615069352221	0.151457201762767
FAM214B	0.879652866146585	-0.151409284220698
CCDC17	0.879847170188868	-0.151162957383455
KRTAP13-3	0.879876001409141	-0.151126407699198
SLC6A3	0.879999965739009	0.150969258928697
SNX2	0.880045005971016	-0.150912162644635
TMEM257	0.880077237345636	0.150871304104693
HIST3H3	0.880100619837851	0.150841663128396
HEXB	0.880137757359853	-0.15079458576683
FBXL2	0.880151573995609	0.150777071200588
ZC3H7A	0.880416048804742	-0.150441820380958
CLRN3	0.880589480909817	-0.150221985352875
MED20	0.880602020011597	0.150206091611848
DUX4	0.880614118071858	0.15019075694202
EGFL8	0.880697074538445	0.150085607976786
SAP130	0.880791508742358	-0.149965912771612
INMT	0.880837277726907	0.149907901428676
AMELY	0.880943096940587	-0.149773779460151
ZNF20	0.881020711115592	0.149675408055555
TMEM171	0.881170726607975	-0.149485276341317
EPS8	0.881173220393498	0.149482115728663
CRCT1	0.881180424131811	0.149472985751227
C1orf100	0.881219283355787	-0.149423736004104
CDX1	0.881415875549314	-0.149174582802635
PLRG1	0.881427272429859	0.149160139129332
DNAH9	0.881737358270755	0.148767168211282
C6orf106	0.881783862626628	0.148708235353768
HIGD1B	0.881853526998761	0.148619953826075
PDIA6	0.88187223469306	-0.148596246871774
USP7	0.881901512606742	0.148559145184373
CXorf58	0.881922174100683	0.148532962557624
IQCH	0.882013014502946	0.148417849129735
LMO4	0.882039195146949	-0.148384673247305
LAYN	0.882130848854331	-0.148268531759688
SEC23B	0.882228049157071	-0.148145363938044
LY6G6D	0.88223546041456	0.148135972820429
ABHD14A	0.88223793964623	0.148132831284107
BIRC2	0.882262575600244	0.148101614133905
SHC4	0.882284527346594	0.148073798366473
PRKACG	0.882379816999221	-0.147953055094973
OAZ3	0.882501777813007	0.147798519451393
CD3E	0.8826002962914	0.147673689994599
MZT2A	0.882672462123843	0.147582252551092
SPAG11A	0.882698574798861	0.147549166889588
SPDEF	0.882752832186406	-0.147480421421257
RPS10-NUDT3	0.882903719922827	0.147289246544996
SLC31A2	0.883029769516057	0.147129545741993
VCL	0.883068267610769	0.14708077063556
CDK5RAP2	0.883074289426276	0.147073141336603
CCNE1	0.883129389089525	0.14700333358354
FAM84A	0.883157222215879	0.146968071063037
MARCH5	0.88328298421403	-0.146808742154485
ASB4	0.88338769142495	0.146676090572112
VDAC2	0.88339484166959	-0.14666703215677
ADAMTS19	0.883480149217716	0.146558959691357
HAUS8	0.883508603867856	-0.146522912099104
MAGEA9B	0.883517156097885	0.146512077798189
ZAN	0.883563516551559	0.1464533468538
NANOS2	0.883593425889907	-0.146415456990367
PEF1	0.883616795409641	0.146385852071475
XG	0.883667867629668	-0.146321153330837
KDR	0.883771563384665	0.146189792513999
HIST1H2BF	0.883822505768713	0.146125260100423
SPIN2B	0.883830187966343	-0.146115528556176
KIAA1024	0.883857309044266	-0.146081172616316
TMEM214	0.883890404942246	0.146039248237466
BAG4	0.88392917995069	0.145990130146209
SHMT2	0.883934300881045	-0.145983643253916
CD80	0.884045929825934	-0.14584223982176
ALDH2	0.884085538165678	0.145792067557483
AKR1C1	0.88418942763752	0.145660471509302
NPFF	0.884326645275956	-0.145486662777401
SDSL	0.884358696892613	0.145446064761011
PALLD	0.884422488547119	-0.145365264101221
OR9G4	0.884508748155797	0.145256006282555
TAS2R4	0.884529535106191	-0.145229677453538
RYBP	0.884534683844182	0.145223156058324
CYP4F12	0.884558698840191	0.145192738728816
NDUFAF4	0.884563482351618	0.145186679962122
OR6M1	0.884688183481333	0.145028736143849
ENOX2	0.884692069781	-0.14502381389689
FKRP	0.884735831361361	-0.144968387300428
CLIP4	0.884778952360967	-0.144913772472515
CACNA1B	0.88523142877973	0.14434071527411
PSG4	0.885231986955734	-0.144340008378676
IAPP	0.88524783643622	-0.144319936020649
OR5B12	0.885275899409035	-0.14428439619474
STAT1	0.88535284444955	-0.144186951525173
ST3GAL1	0.885387045825594	0.144143638688618
EEF1G	0.885452434948518	0.144060830246974
SNORD73A	0.88547734642055	0.144029282749598
RAD18	0.885501802599843	0.143998311967242
CNBD1	0.885606173395293	0.143866140576448
ATL3	0.885606676222415	0.143865503820498
NME5	0.88569103212742	0.143758680407582
STK36	0.885797799757408	0.143623478441285
LTA	0.885804915778128	0.143614467376535
KCTD11	0.88582745260647	0.143585928916643
ZNF205	0.88602746632904	0.1433326560032
GPR39	0.886048360098582	-0.143306199219756
PDSS2	0.886256587815556	0.14304253587523
HNRNPUL2	0.886288374035956	-0.143002288212515
RAB33A	0.886357660036587	-0.142914559189211
ZFP37	0.886510261636231	-0.142721340927623
TRPV6	0.886511291739365	0.142720036668866
UBE2Z	0.886533177092678	0.142692326720529
CKLF	0.886550073519808	0.142670933532315
ADAM12	0.886648408434522	0.142546429373353
NAE1	0.886657750332332	-0.142534601490767
MPDZ	0.886734375974701	-0.142437585649815
DHX29	0.886741800265574	-0.142428185815237
ZNF655	0.886816605633344	0.142333476046677
MTIF3	0.886830142676606	0.142316337169277
TEX19	0.886884187671338	-0.142247912707448
SNCB	0.886947715783047	0.142167482857155
TRPC4AP	0.887164183170237	-0.141893430936298
ATXN3	0.887185230234386	0.141866785512652
IGFBPL1	0.887314530601326	-0.141703094437721
HBG2	0.887424700478112	0.141563625087324
SLC37A4	0.887457244218281	-0.141522426927017
HTATSF1	0.887534970725778	0.141424031429964
CRTAM	0.887612058372326	-0.141326446031779
ACP6	0.887631947869863	0.141301268097521
IMP4	0.88768645994295	-0.141232262218513
SRF	0.887690910084208	0.141226628892296
PCK1	0.887735876510744	-0.141169707231619
FLYWCH2	0.887830730574597	0.141049635795886
SNN	0.887925311284059	0.140929912411734
LOC648987	0.888016432216917	-0.14081457043756
NUDCD3	0.888104119421712	0.140703576686515
C2orf40	0.888123922612646	0.140678510208393
OR1Q1	0.888157628630095	0.140635846017214
MSI2	0.888178598514993	0.140609303017122
HGSNAT	0.888202207891217	0.140579419153078
LST1	0.888234174866523	0.140538956753249
C8orf4	0.888251741491752	-0.140516721784968
SLIT3	0.888358499959905	0.140381593672151
NOD2	0.888512383626689	0.140186821974746
EPHA1	0.888568888423365	0.14011530477014
LOC100130950	0.888578630928002	-0.140102973912495
SORL1	0.888726468969358	0.139915861414038
YIF1A	0.888756759311418	-0.139877524784925
THYN1	0.888800537270953	0.139822118068428
CBX4	0.888957508292375	-0.139623454299148
CHRNA2	0.88903805367918	-0.139521517558692
CNFN	0.889097242368129	0.139446610381207
MORC4	0.889314969984038	0.139171068497403
PARP2	0.889390225884264	0.139075831991935
PXK	0.889425373699501	0.139031352787477
SPEF2	0.889448767207011	0.139001748692949
FBXL3	0.889461181804576	-0.138986038275766
NLRP4	0.889485397442221	0.138955393984459
FAM102A	0.889595211480268	-0.138816428668908
MDFIC	0.889697530180699	0.138686950818758
NETO2	0.889743040703118	0.138629360875511
XKR3	0.889763974221566	0.138602871328724
ABCD3	0.889868625569076	-0.138470445609129
IPO7	0.889888407612511	-0.138445413702388
GPX8	0.88992950780807	-0.138393406396897
WEE1	0.889969592082011	-0.138342684977377
LY9	0.890005649453321	0.138297059381885
EPHA7	0.890106703841443	-0.138169190622591
CLECL1	0.890254565860289	0.13798209808841
RNF170	0.89042638091373	-0.137764703404902
DEFB121	0.890457127977386	-0.137725800351985
GRHPR	0.890499624760831	0.137672031182883
EXT2	0.890634141805952	0.137501835754333
RABIF	0.89073091173234	0.137379401696298
KIAA1462	0.890838624260827	0.137243125395268
TMEM42	0.890877893684542	0.137193442934188
HSPA12B	0.890879473625347	-0.137191444049005
HTR4	0.890894905636405	0.13717192004366
PCDHB14	0.890970037457747	0.137076866809781
HDAC9	0.890971128335547	-0.137075486691806
DDX59	0.891038656735078	0.136990054021304
F2RL1	0.891091054914605	0.136923763839476
TMEM92	0.891144573159438	0.136856057257539
CXorf40A	0.891153497031772	-0.136844767619234
CLP1	0.891178570249374	0.136813047451767
EPS8L3	0.891291177455751	0.136670589592804
MMP24	0.891339598798771	0.136609333257332
FAM104B	0.891352536087472	0.136592966782447
HSD11B2	0.89145140696852	0.136467890176234
ZFP91	0.891524169887064	-0.13637584281132
TRIM72	0.891524381866969	0.136375574651807
TTC30B	0.891539469033796	0.136356489059833
WBP4	0.891541851842258	-0.136353474760193
DUSP9	0.891663289855527	-0.136199854921269
HNMT	0.891736666017483	-0.136107035179924
LCE5A	0.89176330516031	-0.136073337355063
EHBP1L1	0.891854899736644	0.135957473770022
POMZP3	0.891995849088021	0.135779181874272
HIST1H4B	0.892110198452767	0.135634540428146
UBE2V1	0.89234663482867	-0.13533547911941
SSSCA1	0.892424671497833	0.135236775525834
GRHL2	0.892449422538863	-0.13520546979174
HIST1H2BC	0.892533767659428	-0.135098788974284
ADTRP	0.892548128779257	-0.135080624994318
CHST6	0.892632201093627	0.134974291016598
OXSR1	0.892649446525645	-0.134952479323467
APOA5	0.892723385080386	0.134858963978808
MCM5	0.892885267903714	-0.134654223384373
COMMD9	0.893020690379255	0.134482952735601
DNMT3L	0.893166218314511	0.134298905971498
LIME1	0.893200715874744	0.134255278146924
BCCIP	0.893202554046458	0.134252953484394
ZSCAN9	0.893390305648406	-0.134015515333013
SH2D3A	0.893651743190706	-0.133684903589225
RAD51D	0.893662532670044	-0.133671259617511
NDFIP2	0.893768122412934	-0.133537736093901
LMO7	0.893911310939494	-0.133356670826152
NR4A2	0.894169486699442	-0.13303021253457
RNF165	0.89425892845346	0.132917118462185
CDA	0.894328891861954	0.132828654848334
HLTF	0.894388617721647	-0.132753136688784
CHMP1A	0.894397974590881	0.132741305809333
HTR3E	0.894626662227469	-0.132452157614159
VENTXP1	0.894637633588464	0.132438285917499
SFTPA2	0.894740028307535	0.132308823856617
IP6K3	0.894888527833391	0.132121073438852
PTPN5	0.894963502482493	-0.132026283513997
COPG2IT1	0.895004691992482	0.13197420840932
POMP	0.895091839941775	0.1318640301139
ACTRT2	0.895235254980169	0.131682718666212
OR4X2	0.895251786986803	0.131661818472158
OXA1L	0.895333426831097	0.131558608094375
PHGDH	0.895345946717483	0.131542780380658
DNASE1	0.895401314279506	0.131472784779427
CEP170P1	0.895460876978807	0.131397486410182
F2	0.895472240604631	0.131383120750768
FGB	0.895516969775446	-0.131326575326722
SLC19A2	0.895519791965933	-0.13132300760291
CALM3	0.895622960589323	0.131192586244462
TIMP1	0.895713326732456	-0.131078351067053
LONRF1	0.895778247871458	0.130996282914618
YPEL2	0.895854723947466	-0.130899609059455
CDC26	0.895907533575733	0.130832852813473
LILRB3	0.895924344564872	-0.130811602293418
MRGPRX3	0.896031909272849	0.130675632751889
MAD2L1	0.896082950976438	-0.130611113206043
TRIM49	0.896094872300978	-0.130596044068595
CYP7A1	0.896107685030117	-0.130579848185187
SLC38A11	0.89613782113065	-0.130541754892544
HHATL	0.896169109189844	0.130502205676358
PEX13	0.89621760435186	0.130440906475456
ENO1	0.896259100228845	-0.13038845494993
COL9A2	0.896273522927945	-0.130370224486116
FUT6	0.896295434827503	-0.130342527666449
KRTAP10-9	0.896305232909647	-0.130330142843099
SH3BP4	0.896320552825518	0.130310778435199
NDST2	0.896365297767515	-0.130254221008259
PRM2	0.89641654736711	0.130189442232135
PTPRG	0.896464505016298	-0.130128824930026
BICC1	0.896508885778003	0.130072729152685
KRTDAP	0.896512714699834	0.130067889544555
SURF2	0.896517322827703	-0.130062065054367
ORC3	0.896630674911596	-0.129918793921265
TRAF1	0.896759486674209	-0.129755985796007
FZR1	0.896796050087222	0.12970977309108
SSR3	0.896846831451008	0.129645590697096
NAA10	0.896879348802569	-0.129604492406904
L3MBTL4	0.896960620410121	0.129501775155108
AGAP5	0.896969771704345	-0.129490209137603
ZCCHC24	0.897059596842031	-0.129376683042025
FZD4	0.89710138813896	-0.129323865402866
WDR91	0.897177036401586	-0.12922825879122
TRIP4	0.897191417783443	0.129210083290132
MRM1	0.89731906888566	0.129048756939547
ZNF185	0.89732698137656	-0.129038757189118
POLD2	0.897368198035048	-0.12898666807423
MCM6	0.897386090057674	0.128964056461207
SPINT3	0.897509681691177	0.128807865401163
UST	0.897568839031477	0.128733105403531
GPX5	0.897601250119453	-0.128692146246162
MAPKAPK5-AS1	0.897734022023918	-0.128524359459387
CRYBA2	0.897812424502407	-0.128425282215906
GAPVD1	0.897890756905966	0.1283262947851
RMND5A	0.897899737056426	0.12831494679005
GABARAP	0.898036448198311	-0.128142190325514
FLYWCH1	0.898055430930895	-0.128118202899407
PDE4C	0.898220001586343	-0.12791024717997
ATL2	0.898263877253701	-0.127854805690815
CLDN3	0.898341469537901	-0.12775676069601
CCKAR	0.898341543908092	0.127756666723014
A4GNT	0.898454476835868	-0.127613967767276
RGN	0.898638821164428	-0.127381040902
SCGB1D4	0.898709814071649	0.127291340201407
MED8	0.898727066151894	-0.127269542070277
GNGT1	0.898743114258124	-0.12724926522352
CDAN1	0.898801838115945	0.127175067838943
DNAJB9	0.898909936702876	-0.127038487490796
FAM118A	0.898955218279642	-0.126981275851398
PON3	0.899069907021759	0.126836372620432
MFSD1	0.89909803594009	-0.126800833609202
ZFAND1	0.899151562467448	0.126733206856079
HSD17B3	0.899225556759019	-0.126639721572183
SLC13A3	0.899480712957654	0.12631736262451
MREG	0.899763610616411	-0.125959971045042
SOX10	0.899886734533757	0.125804430595386
SLC16A12	0.899904547187024	-0.125781928411251
CLN8	0.899981277032242	0.12568499865499
TTC9B	0.900128303131403	-0.125499269740341
PROK1	0.900416436440966	0.125135301423364
OLFML2A	0.900448396890886	0.125094930191561
SPP1	0.900464962146559	-0.125074005667213
MAGEH1	0.900613287082658	-0.124886650374244
F11R	0.900634667823976	-0.124859643847108
LIMS4	0.900644456662468	-0.124847279360835
PDCD6	0.900649760134474	-0.124840580442588
CHKB	0.9007686519218	0.124690407392407
BBS12	0.900800394212704	-0.124650313957944
NOVA1	0.900938878507852	-0.124475397892435
CAMKV	0.901078086291111	0.124299571845312
ETV4	0.901121258702455	-0.124245043818607
RBMY1B	0.901127281209565	-0.124237437244163
CAND2	0.901171075879745	-0.124182123715929
USP21	0.901219028312276	-0.124121559287974
SAE1	0.901232909434089	-0.124104027369727
ACBD7	0.901393652838198	-0.123901010516386
TCHP	0.901435073648895	-0.12384869739268
GPRC5D	0.901573370834177	-0.123674035043314
FOXK2	0.901697756272759	0.123516945749114
PRCC	0.901899036125238	-0.123262751147124
POLK	0.90205969773034	-0.123059858698437
FBXL14	0.90206614730076	-0.123051713926486
ENPP3	0.902070207663174	0.123046586344843
PPM1G	0.902089415953663	-0.123022329421538
RBMXL2	0.902173765512919	0.122915810606881
GPAT2	0.902347614189017	0.122696274380384
SNHG3	0.902549955209053	0.122440765448285
CDKN2AIP	0.902573309134873	-0.122411275469092
BAP1	0.902578803734741	0.122404337223431
NPRL2	0.902619282728504	-0.122353223000043
MFSD11	0.902651849809397	0.122312099654333
DCX	0.902818052696838	-0.122102233932613
KCNA6	0.902826595606254	-0.122091446877627
WNT5B	0.903057197342057	0.121800273500434
CNRIP1	0.903069115654524	-0.121785224912383
ZNF839	0.903093209233419	-0.12175480337908
CCDC59	0.903163062330995	0.121666604651928
ADAP2	0.903240390368526	-0.121568968933251
NEUROD6	0.90328813939775	0.12150868076124
GHRL	0.903371742940566	0.121403123557812
VWA3A	0.903446736406763	0.121308438523208
RGS5	0.903650780318605	-0.121050822851019
C9orf142	0.903708711103767	0.12097768379426
IDH3B	0.903847977246456	-0.120801859473259
TAF1C	0.904228909619024	-0.120320949182122
ZNF750	0.904420064827435	0.120079634668689
MATN2	0.90443726556728	0.120057920781782
DEPDC4	0.904455479587633	-0.120034927810536
OTX2	0.904585764951865	0.119870460335194
GCOM1	0.904634337758696	0.119809144631613
FARS2	0.904655027211424	0.119783027514064
NDUFA12	0.904731299757568	0.119686746356713
AUP1	0.904863928783756	-0.119519327340147
RPS7	0.904915158441441	0.119454660500867
GNRHR2	0.904932710549442	-0.119432504712368
TBX19	0.905009162627207	-0.119336000972468
CHAF1B	0.905424734078907	-0.118811453882062
NOP56	0.905593819043181	0.118598038994794
CLEC16A	0.905662634123539	-0.118511183838323
LRP10	0.905735322174982	-0.118419441370878
CLCA1	0.905839939090263	0.118287401969664
